ID,English,Japanese,Chinese,German,Spanish,Russian,Korean,Arabic
66501200,Occult Great Katana,神秘の大刀,神秘大刀,Okkultes Großkatana,Gran katana oculta,Оккультная большая катана,신비의 대도,ﺳﻳﻑ اﻟﻛﺎﺗﺎﻧﺎ اﻟﻌﻅﻳﻡ اﻟﻐﺎﻣﺽ
66510000,Dragon-Hunter's Great Katana,竜狩りの大刀,猎龙大刀,Drachenjäger-Großkatana,Gran katana de cazador de dragones,Большая катана дракона-охотника,용 사냥꾼의 대도,ﺳﻳﻑ اﻟﻛﺎﺗﺎﻧﺎ اﻟﻌﻅﻳﻡ ﻟﺻﻳﺎد اﻟﺗﻧﺎﻧﻳﻥ
66520000,Rakshasa's Great Katana,羅刹の大刀,罗刹大刀,Rakshasas Großkatana,Gran katana de rakshasa,Большая катана Ракшасы,나찰의 대도,ﺳﻳﻑ اﻟﻛﺎﺗﺎﻧﺎ اﻟﻌﻅﻳﻡ ﻟﺭاﻛﺷﺎﺳﺎ
67500000,Milady,レディソード,仕女剑,Milady,Dama,Миледи,레이디 소드,ﺳﻳﻑ اﻟﺳﻳﺩة
67500100,Heavy Milady,重厚なレディソード,厚重仕女剑,Schwere Milady,Dama pesada,Тяжёлая миледи,중후한 레이디 소드,ﺳﻳﻑ اﻟﺳﻳﺩة اﻟﺛﻘﻳﻝ
67500200,Keen Milady,鋭利なレディソード,锋利仕女剑,Solide Milady,Dama afilada,Острая миледи,예리한 레이디 소드,ﺳﻳﻑ اﻟﺳﻳﺩة اﻟﺑﺎﺗﺭ
67500300,Quality Milady,上質なレディソード,优质仕女剑,Wertige Milady,Dama de calidad,Качественная миледи,상질의 레이디 소드,ﺳﻳﻑ اﻟﺳﻳﺩة اﻟﻣﻣﻳﺯ
67500400,Fire Milady,炎のレディソード,火焰仕女剑,Feurige Milady,Dama de fuego,Огненная миледи,화염의 레이디 소드,ﺳﻳﻑ اﻟﺳﻳﺩة اﻟﻧﺎري
67500500,Flame Art Milady,炎術のレディソード,焰术仕女剑,Flammende Milady,Dama de arte de llama,Пылающая миледи,화염술의 레이디 소드,ﺳﻳﻑ أﺳﻠﻭب ﻟﻬﺏ اﻟﺳﻳﺩة
67500600,Lightning Milady,雷のレディソード,雷电仕女剑,Blitzende Milady,Dama de rayo,Громовая миледи,벼락의 레이디 소드,ﺳﻳﻑ اﻟﺳﻳﺩة اﻟﺑﺭﻗﻲ
67500700,Sacred Milady,神聖なレディソード,神圣仕女剑,Heilige Milady,Dama sagrada,Священная миледи,신성한 레이디 소드,ﺳﻳﻑ اﻟﺳﻳﺩة اﻟﻣﻘﺩس
67500800,Magic Milady,魔力のレディソード,魔力仕女剑,Magische Milady,Dama mágica,Зачарованная миледи,마력의 레이디 소드,ﺳﻳﻑ اﻟﺳﻳﺩة اﻟﺳﺣﺭي
67500900,Cold Milady,冷たいレディソード,寒冷仕女剑,Eisige Milady,Dama fría,Морозная миледи,차가운 레이디 소드,ﺳﻳﻑ اﻟﺳﻳﺩة اﻟﺑﺎرد
67501000,Poison Milady,毒のレディソード,毒仕女剑,Giftige Milady,Dama venenosa,Отравленная миледи,독의 레이디 소드,ﺳﻳﻑ اﻟﺳﻳﺩة اﻟﺳﺎم
67501100,Blood Milady,血のレディソード,血仕女剑,Blutige Milady,Dama de sangre,Кровавая миледи,피의 레이디 소드,ﺳﻳﻑ اﻟﺳﻳﺩة اﻟﺩﻣﻭي
67501200,Occult Milady,神秘のレディソード,神秘仕女剑,Okkulte Milady,Dama oculta,Оккультная миледи,신비의 레이디 소드,ﺳﻳﻑ اﻟﺳﻳﺩة اﻟﻐﺎﻣﺽ
67510000,Leda's Sword,レダの剣,蕾妲的剑,Ledas Schwert,Espada de Leda,Меч Леды,레다의 검,ﺳﻳﻑ ﻟﻳﺩا
67520000,Rellana's Twin Blades,レラーナの双剣,蕾菈娜的对剑,Rellanas Zwillingsklingen,Espadas gemelas de Rellana,Двуручный меч Релланы,렐라나의 쌍검,ﻧﺻﻝ رﻳﻼﻧﺎ اﻟﻣﺯدوج
68500000,Beast Claw,獣の爪,野兽爪,Bestienklaue,Garra de bestia,Коготь зверя,짐승 발톱,ﻣﺧﻠﺏ اﻟﻭﺣﺵ
68500100,Heavy Beast Claw,重厚な獣爪,厚重野兽爪,Schwere Bestienklaue,Garra de bestia pesada,Тяжёлый коготь зверя,중후한 짐승 발톱,ﻣﺧﻠﺏ اﻟﻭﺣﺵ اﻟﺛﻘﻳﻝ
68500200,Keen Beast Claw,鋭利な獣爪,锋利野兽爪,Solide Bestienklaue,Garra de bestia afilada,Острый коготь зверя,예리한 짐승 발톱,ﻣﺧﻠﺏ اﻟﻭﺣﺵ اﻟﺑﺎﺗﺭ
68500300,Quality Beast Claw,上質な獣爪,优质野兽爪,Wertige Bestienklaue,Garra de bestia de calidad,Качественный коготь зверя,상질의 짐승 발톱,ﻣﺧﻠﺏ اﻟﻭﺣﺵ اﻟﻣﻣﻳﺯ
68500400,Fire Beast Claw,炎の獣爪,火焰野兽爪,Feurige Bestienklaue,Garra de bestia de fuego,Огненный коготь зверя,화염의 짐승 발톱,ﻣﺧﻠﺏ اﻟﻭﺣﺵ اﻟﻧﺎري
68500500,Flame Art Beast Claw,炎術の獣爪,焰术野兽爪,Flammende Bestienklaue,Garra de bestia de arte de llama,Пылающий коготь зверя,화염술의 짐승 발톱,ﻣﺧﻠﺏ أﺳﻠﻭب ﻟﻬﺏ اﻟﻭﺣﺵ
68500600,Lightning Beast Claw,雷の獣爪,雷电野兽爪,Blitzende Bestienklaue,Garra de bestia de rayo,Громовой коготь зверя,벼락의 짐승 발톱,ﻣﺧﻠﺏ اﻟﻭﺣﺵ اﻟﺑﺭﻗﻲ
68500700,Sacred Beast Claw,神聖な獣爪,神圣野兽爪,Heilige Bestienklaue,Garra de bestia sagrada,Священный коготь зверя,신성한 짐승 발톱,ﻣﺧﻠﺏ اﻟﻭﺣﺵ اﻟﺳﻣﺎوي
68500800,Magic Beast Claw,魔力の獣爪,魔力野兽爪,Magische Bestienklaue,Garra de bestia mágica,Зачарованный коготь зверя,마력의 짐승 발톱,ﻣﺧﻠﺏ اﻟﻭﺣﺵ اﻟﺳﺣﺭي
68500900,Cold Beast Claw,冷たい獣爪,寒冷野兽爪,Eisige Bestienklaue,Garra de bestia fría,Морозный коготь зверя,차가운 짐승 발톱,ﻣﺧﻠﺏ اﻟﻭﺣﺵ اﻟﺑﺎرد
68501000,Poison Beast Claw,毒の獣爪,毒野兽爪,Giftige Bestienklaue,Garra de bestia venenosa,Отравленный коготь зверя,독의 짐승 발톱,ﻣﺧﻠﺏ اﻟﻭﺣﺵ اﻟﺳﺎم
68501100,Blood Beast Claw,血の獣爪,血野兽爪,Blutige Bestienklaue,Garra de bestia de sangre,Кровавый коготь зверя,피의 짐승 발톱,ﻣﺧﻠﺏ اﻟﻭﺣﺵ اﻟﺩﻣﻭي
68501200,Occult Beast Claw,神秘の獣爪,神秘野兽爪,Okkulte Bestienklaue,Garra de bestia oculta,Оккультный коготь зверя,신비의 짐승 발톱,ﻣﺧﻠﺏ اﻟﻭﺣﺵ اﻟﻐﺎﻣﺽ
68510000,Red Bear's Claw,赤熊の爪,红熊爪,Klaue des roten Bären,Garra de Oso Rojo,Коготь красного медведя,붉은곰의 발톱,ﻣﺧﻠﺏ اﻟﺩب اﻷﺣﻣﺭ
